date,symbol,current_state,markov_weighted_ev,coverage,weighted_samples
2020-11-06,SPY,0,0.003808730595827346,0.9313673198187271,129.89570109274612
2020-11-09,SPY,5,0.002434374336659443,0.8989242044943582,84.86906228679246
2020-11-10,SPY,0,0.004512212828811852,0.9343394845475284,132.26409561686228
2020-11-11,SPY,0,0.004758994341348886,0.9347077351642517,133.2298441930389
2020-11-12,SPY,0,0.004914476925419429,0.9349674802834579,134.16645726676362
2020-11-13,SPY,5,0.002802115964503857,0.9040298551445161,87.11641601865482
2020-11-16,SPY,5,0.0028299833613912623,0.9033797430870819,87.6308177742522
2020-11-17,SPY,5,0.0027240894461776828,0.9009916980981659,86.46936405080574
2020-11-18,SPY,0,0.005026862932781648,0.9346141028684266,135.49173407206843
2020-11-19,SPY,0,0.004973193460710947,0.9345758168012663,136.56099678868202
2020-11-20,SPY,0,0.005001258288743051,0.9345341246641888,137.6449086741299
2020-11-23,SPY,0,0.004900577392666064,0.935037110763424,136.2951202739477
2020-11-24,SPY,5,0.003091635822122015,0.9118894708514624,99.53082539540326
2020-11-25,SPY,5,0.003057542885412128,0.910966796106257,98.73403080910357
2020-11-27,SPY,5,0.003176649635545333,0.9149931009954342,103.93986491722593
2020-11-30,SPY,5,0.0031637490616449188,0.9149676315907042,104.63953275168375
2020-12-01,SPY,0,0.005021841056799119,0.9375576594669186,139.6071804637371
2020-12-02,SPY,5,0.0031959090313724795,0.9147251197398228,105.04828455098144
2020-12-03,SPY,5,0.0032640601729173537,0.9139767668496442,103.5972733147395
2020-12-04,SPY,0,0.00541504193425445,0.94189307225944,140.0476650262901
2020-12-07,SPY,5,0.0032474412808361033,0.9150113467042613,101.85574634711907
2020-12-08,SPY,0,0.005491378600120879,0.9424592649534392,139.69364280708717
2020-12-09,SPY,0,0.005553232030120075,0.9436082249021998,141.41583003349416
2020-12-10,SPY,0,0.005455942714599631,0.9423090541605555,139.6219494562765
2020-12-11,SPY,0,0.005440911821995655,0.9426750140031813,139.4914298222923
2020-12-14,SPY,0,0.005400300505464995,0.9437524001142904,141.1766270211811
2020-12-15,SPY,5,0.003511539092485232,0.9434833000637868,111.52209646721704
2020-12-16,SPY,5,0.003679814862799988,0.9465434101844692,115.7845319687186
2020-12-17,SPY,0,0.005286249915816003,0.9553076468463704,143.06544278989904
2020-12-18,SPY,6,0.005574629339473764,0.9635117885629153,148.33160892010983
2020-12-21,SPY,0,0.005432859518921698,0.9586364747504857,146.51562813407725
2020-12-22,SPY,0,0.005429272068026337,0.9587478577405973,147.45688053647385
2020-12-23,SPY,0,0.005302476712094573,0.9580236052069309,145.87818046228753
2020-12-24,SPY,0,0.005245861941785802,0.9581317201774022,145.69034970752418
2020-12-28,SPY,0,0.005198410820583746,0.9586806326973998,147.35010787489747
2020-12-29,SPY,0,0.005148450258606338,0.9542287102154311,146.73979011765869
2020-12-30,SPY,0,0.0051684916229040884,0.9540006569306098,147.72008772045757
2020-12-31,SPY,0,0.005206897730685509,0.9539943896108867,148.86612678619312
2021-01-04,SPY,0,0.0053179505230647375,0.958230949871851,150.95014099908482
2021-01-05,SPY,0,0.0052895581632798035,0.9584330929074651,151.9071204008201
2021-01-06,SPY,0,0.005229886079226701,0.9584494805167649,152.8428030434308
2021-01-07,SPY,0,0.005229017708560825,0.9586454383860276,153.79999200156783
2021-01-08,SPY,0,0.0052875072274081595,0.9588826025392809,154.75829530260373
2021-01-11,SPY,6,0.005499384399318539,0.9636414369914048,158.07565882743245
2021-01-12,SPY,6,0.005594360125052696,0.9633835547624415,159.03566182248824
2021-01-13,SPY,5,0.0039003745444930876,0.9264644626486931,136.14801524435475
2021-01-14,SPY,6,0.005704514166146979,0.9637336044678197,160.96542862304216
2021-01-15,SPY,0,0.005682705070484381,0.9452714678735203,159.4241396540286
2021-01-19,SPY,6,0.005687304419541979,0.9548179480509623,162.7954372154002
2021-01-20,SPY,7,0.0014206807613252814,0.21688421120645507,39.81289006289444
2021-01-21,SPY,8,0.0020411629601092495,0.317515714505305,57.3171792523264
2021-01-22,SPY,8,0.002038487219277333,0.31766600924224025,57.275373108124846
2021-01-25,SPY,8,0.00203153830183174,0.3177217142310914,57.265640171317
2021-01-26,SPY,8,0.0020582925682718274,0.31783142715983215,57.60664764243246
2021-01-27,SPY,9,0.004777985529586362,0.7808258933760142,136.35348903197763
2021-01-28,SPY,0,0.005401906086541359,0.9241215139485696,156.68421604654716
2021-01-29,SPY,0,0.0054000610221176335,0.923855938994473,156.63375820256135
2021-02-01,SPY,0,0.00540006104833434,0.9238559422065451,156.63375888521523
2021-02-02,SPY,6,0.004233380230451017,0.741995182747826,123.87684283192043
2021-02-03,SPY,6,0.004243172747608263,0.7411939452339282,123.02939383772318
2021-02-04,SPY,0,0.0054140467021302945,0.9232739238416994,154.74247109997054
2021-02-05,SPY,0,0.005422737257573891,0.9230000073152178,154.60611803380374
2021-02-08,SPY,0,0.005544481597869933,0.9230000073152178,154.60611803380374
2021-02-09,SPY,5,0.004869308282710617,0.863060162897037,138.5549926101037
2021-02-10,SPY,5,0.004728778904093977,0.8573700694117591,136.6818078557738
2021-02-11,SPY,5,0.004718000280094534,0.8535881857151558,136.32674110717068
2021-02-12,SPY,0,0.005356448626402158,0.914787270784968,153.00057845818054
2021-02-16,SPY,5,0.004604675471800082,0.8579564258607154,136.09807964394133
2021-02-17,SPY,5,0.0045530823070292865,0.8534062553482507,135.79983770168442
2021-02-18,SPY,5,0.004536708353638359,0.8529555770832103,134.14699520470396
2021-02-19,SPY,0,0.00531297830058742,0.9188819412239645,151.16761406218558
2021-02-22,SPY,0,0.005414972551547087,0.9201473533374757,151.69583207417213
2021-02-23,SPY,0,0.005421732281763895,0.9205776483838117,153.55391566979216
2021-02-24,SPY,5,0.004858763831033064,0.8593306122762278,136.5969906942648
2021-02-25,SPY,0,0.005741698840556888,0.9188819412239645,151.16761406218558
2021-02-26,SPY,0,0.006062315578764663,0.9201473533374757,151.69583207417213
2021-03-01,SPY,6,0.005215784008581973,0.7538815124930316,122.06050344340791
2021-03-02,SPY,0,0.006919405218201545,0.9201473533374757,152.3768642237256
2021-03-03,SPY,0,0.007086694772942518,0.9201473533374757,152.3768642237256
2021-03-04,SPY,0,0.007116751419691122,0.9190245467781007,149.96620626592943
2021-03-05,SPY,0,0.00705654514067974,0.9195882883920705,150.6948677324121
2021-03-08,SPY,0,0.007022023696886552,0.9195882883920705,150.6948677324121
2021-03-09,SPY,6,0.00567038303941046,0.7487294129577377,119.67998437160625
2021-03-10,SPY,6,0.006355775492444558,0.7813421165858465,125.82872308297073
2021-03-11,SPY,5,0.007053437049226823,0.860515482369646,132.85718781098922
2021-03-12,SPY,5,0.0076870733527072315,0.860515482369646,132.85718781098922
2021-03-15,SPY,0,0.009356856821247997,0.9144482926166224,148.9376754974764
2021-03-16,SPY,5,0.009097619828415974,0.8715456317940466,134.7826205923803
2021-03-17,SPY,5,0.009032148045002082,0.8660325249064261,133.7740744570844
2021-03-18,SPY,0,0.01051586226424875,0.9688166351681845,150.78924211917752
2021-03-19,SPY,0,0.010438692275939755,0.970628727858122,150.45234701725045
2021-03-22,SPY,5,0.009222781214364411,0.9081678390024985,132.44166284964263
2021-03-23,SPY,0,0.010301474952682538,0.9716015370276552,151.8356570088658
2021-03-24,SPY,0,0.010133907552724888,0.9707841678049969,150.56215492017247
2021-03-25,SPY,0,0.009992594921833338,0.9710705359743381,150.33336441699117
2021-03-26,SPY,5,0.009031572338167461,0.9182323858472909,137.5827116276
2021-03-29,SPY,5,0.009053646234866625,0.9182855955392724,138.39469468747728
2021-03-30,SPY,6,0.008416553113726383,0.841043476523804,128.27622126213498
2021-03-31,SPY,5,0.00916194287702687,0.9219143405576331,140.51492713487653
2021-04-01,SPY,7,0.002513801320049056,0.2261485741404282,40.22092245118364
2021-04-05,SPY,10,0.0055564025911215235,0.5116734920714604,86.64524900212602
2021-04-06,SPY,8,0.003741644967446673,0.33103022102682456,56.977840612539815
2021-04-07,SPY,8,0.0038068711459106805,0.33103542478114173,56.657056795948705
2021-04-08,SPY,8,0.0038224902456683346,0.33103465309874275,56.315078515659955
2021-04-09,SPY,10,0.005793362565012554,0.5117386494286666,84.2044280757122
2021-04-12,SPY,8,0.0036414438063244606,0.33072315618804726,55.63360349849516
2021-04-13,SPY,8,0.003488492908943752,0.330716518736342,55.30870070528602
2021-04-14,SPY,9,0.008229504822784301,0.8586677006059856,133.16712314906954
2021-04-15,SPY,10,-0.0002312431438462187,0.6897369449985311,65.8791483740257
2021-04-16,SPY,8,-0.002065128195898928,0.6707775221558459,45.92766384811043
2021-04-19,SPY,9,0.00782480790849399,0.8585184896343331,130.6987204682426
2021-04-20,SPY,9,0.007747823207952636,0.8585348466290621,129.87937739740536
2021-04-21,SPY,9,0.007701127856873284,0.8585254789582095,129.06031052451644
2021-04-22,SPY,9,0.00789211174634691,0.8583936783868401,128.2349179292061
2021-04-23,SPY,5,0.007123293328526058,0.936834999990216,120.71612521766703
2021-04-26,SPY,5,0.0071682076660699295,0.9382541655173801,119.95471445557017
2021-04-27,SPY,5,0.007317846663694612,0.934021106893758,119.39888748584619
2021-04-28,SPY,5,0.0072722928783585696,0.9328253848522964,118.47316931142495
2021-04-29,SPY,0,0.008513080961351378,0.9804107939264813,133.5347042821476
2021-04-30,SPY,6,0.006730654202314409,0.9596737958882188,113.32347176203189
2021-05-03,SPY,6,0.006600357993501286,0.9599595791503621,112.77895789150112
2021-05-04,SPY,0,0.008195860074479972,0.9803251948370202,130.83334086392475
2021-05-05,SPY,0,0.008236993654962072,0.9804028807250811,129.81476426382602
2021-05-06,SPY,5,0.006952734098678706,0.9641614480167887,113.19625160313356
2021-05-07,SPY,0,0.008376242825147179,0.9809192691431075,129.34633786748975
2021-05-10,SPY,0,0.008427291508058078,0.9798658226176384,127.12745030021712
2021-05-11,SPY,0,0.008281382314039307,0.9799908882195741,125.81989464004145
2021-05-12,SPY,0,0.00815636695086647,0.9808323147581041,126.53677979697258
2021-05-13,SPY,0,0.008038360230917085,0.9808323147581041,126.53677979697258
2021-05-14,SPY,0,0.007944310111728605,0.9801654464967341,124.71024618126958
2021-05-17,SPY,0,0.007958604499127024,0.9805910094102157,125.19416078986993
2021-05-18,SPY,0,0.008026308544175506,0.9805910094102157,125.19416078986993
2021-05-19,SPY,0,0.007964129942022204,0.9805910094102157,125.19416078986993
2021-05-20,SPY,0,0.007941767184654218,0.9805910094102157,125.19416078986993
2021-05-21,SPY,0,0.007754477114515693,0.9805910094102157,125.19416078986993
2021-05-24,SPY,6,0.0063247407844731745,0.9639717955996719,110.41306545189778
2021-05-25,SPY,6,0.006235829707612329,0.9639717955996719,110.41306545189778
2021-05-26,SPY,6,0.006241433384856477,0.9639717955996719,110.41306545189778
2021-05-27,SPY,6,0.006166318487046554,0.9639717955996719,110.41306545189778
2021-05-28,SPY,6,0.0061253901985006505,0.9639717955996719,110.41306545189778
2021-06-01,SPY,6,0.00604984839096958,0.9639717955996719,110.41306545189778
2021-06-02,SPY,6,0.005908042165070843,0.9634528703020512,108.87101375781239
2021-06-03,SPY,0,0.006983561004443763,0.9797938815477494,121.86418155890003
2021-06-04,SPY,5,0.0059538778494705675,0.9670173761896539,109.31986010777993
2021-06-07,SPY,5,0.005883512254361329,0.9671536195554002,108.26232703793326
2021-06-08,SPY,5,0.0057160216639210535,0.967290713275468,107.23165927098852
2021-06-09,SPY,6,0.005339279445050548,0.96254476958555,101.5969941319545
2021-06-10,SPY,0,0.006198113880744847,0.9803280265212283,115.90306866962737
2021-06-11,SPY,5,0.005342995386839707,0.9681024408515402,105.90453685669934
2021-06-14,SPY,0,0.006297472746710745,0.9802516981717133,114.95257831170744
2021-06-15,SPY,5,0.0056937682035176134,0.9678033256425961,103.78809260258534
2021-06-16,SPY,0,0.006788935725632853,0.9803555021158945,113.14122621915362
2021-06-17,SPY,0,0.006916359654130081,0.9803494301915616,111.9474723870553
2021-06-18,SPY,0,0.007014372191960091,0.9808411612737502,112.51133408663674
2021-06-21,SPY,0,0.006715742147784189,0.9802309430129699,110.95290020598837
2021-06-22,SPY,6,0.005825806658473703,0.9678035438466519,100.8852563819211
2021-06-23,SPY,6,0.0057471268933196665,0.9674938088502153,99.77503106877428
2021-06-24,SPY,5,0.0058413526237074635,0.9698258171948492,101.91166625391679
2021-06-25,SPY,0,0.006711135568118365,0.9804271255016543,110.25252483394502
2021-06-28,SPY,0,0.006898426169896213,0.9804271255016543,110.25252483394502
2021-06-29,SPY,0,0.007090820168102136,0.9804271255016543,110.25252483394502
2021-06-30,SPY,5,0.006426428981253842,0.9694669553692602,100.50964399239659
2021-07-01,SPY,7,-3.099727047136303e-05,0.8842814880501295,33.234931442547285
2021-07-02,SPY,10,0.0009286015113265178,0.8968451839776121,41.2730145800316
2021-07-06,SPY,8,0.0009388114630583238,0.8966124635177628,41.36010600819118
2021-07-07,SPY,8,0.0008786932196272203,0.8966124635177628,41.36010600819118
2021-07-08,SPY,9,0.0048269429550901405,0.9486877761557589,79.00247954641937
2021-07-09,SPY,8,0.0008339425639542651,0.8965800575497235,41.11337170528943
2021-07-12,SPY,8,0.0008091401054558015,0.895112709356634,40.690339319052704
2021-07-13,SPY,6,0.005958102419557364,0.959011338374034,93.73894240507411
2021-07-14,SPY,6,0.00604959068299752,0.9588038635068392,93.06822825838391
2021-07-15,SPY,0,0.00678437754003475,0.9710368157286531,101.22858701306734
2021-07-16,SPY,0,0.006747229243310852,0.9710678340715335,100.42590348821305
2021-07-19,SPY,0,0.006680650487492762,0.9709309918147379,99.6354022326815
2021-07-20,SPY,0,0.006620724531263953,0.9709143101711828,98.85351738090854
2021-07-21,SPY,6,0.00574648683194804,0.9609619509553798,90.15198182703926
2021-07-22,SPY,6,0.005658997521630658,0.9609705460928875,89.06345075546206
2021-07-23,SPY,0,0.006291401828795932,0.9713603822571291,97.6046460782417
2021-07-26,SPY,0,0.006350770840884722,0.9713603822571291,97.6046460782417
2021-07-27,SPY,5,0.005697397181421394,0.9609517174732677,89.64863213049361
2021-07-28,SPY,6,0.0059930068663627675,0.9626797173544791,90.50685373396502
2021-07-29,SPY,5,0.00586253099015854,0.9606064377871063,88.4203436245821
2021-07-30,SPY,6,0.0061570719657943395,0.9623894828110727,88.27912343060287
2021-08-02,SPY,0,0.006766118837332022,0.9711620517492477,95.47854033245233
2021-08-03,SPY,5,0.005819597858271951,0.9610452930563482,87.9634493290639
2021-08-04,SPY,6,0.006028589276533656,0.9633370540342356,88.55487275289495
2021-08-05,SPY,5,0.005670103806603649,0.960930857774832,86.14964637581237
2021-08-06,SPY,0,0.006355666936372223,0.970425005266125,92.67228151054944
2021-08-09,SPY,5,0.005519497417849046,0.9611630010168517,84.74611269262499
2021-08-10,SPY,5,0.005474646122136763,0.9615641856909498,85.1141537692072
2021-08-11,SPY,0,0.0061003689485732695,0.9702063050898225,90.92163526538408
2021-08-12,SPY,0,0.0061259406845866355,0.9704363101922481,90.01573688007532
2021-08-13,SPY,0,0.006077365289585197,0.9702594260192334,89.39286062027787
2021-08-16,SPY,0,0.006099413264641349,0.9707953563356307,89.66256466491502
2021-08-17,SPY,0,0.006141766534345427,0.9707953563356307,89.3332147706409
2021-08-18,SPY,0,0.006081071141426001,0.9702925586619031,88.75955754801473
2021-08-19,SPY,0,0.006031773945063543,0.9715463732334808,89.73301212367745
2021-08-20,SPY,0,0.005977850563390043,0.9715264194106685,90.3839475330234
2021-08-23,SPY,0,0.005930226983214799,0.9715059736695089,91.05185067297707
2021-08-24,SPY,5,0.005233742691121938,0.9627625664953666,85.2261394427663
2021-08-25,SPY,0,0.00586980921565966,0.9714639706908361,92.43860826936277
2021-08-26,SPY,0,0.005897785688848469,0.9714426050830866,93.15747832404054
2021-08-27,SPY,0,0.00582891580065141,0.9714211298101728,93.893345788901
2021-08-30,SPY,0,0.005768705944659677,0.971399647573403,94.64620655007597
2021-08-31,SPY,5,0.005294158534353567,0.9714879574855213,91.28656705952267
2021-09-01,SPY,5,0.00529051088610017,0.969154740362469,90.95456509975945
2021-09-02,SPY,0,0.005755955132157218,0.9768372203775592,97.07835563446405
2021-09-03,SPY,5,0.00530607085289569,0.971927830140336,92.94078301754105
2021-09-07,SPY,6,0.005332514106118983,0.9712262627558879,93.35007844282437
2021-09-08,SPY,0,0.005791208033965362,0.9770682278574455,99.44988380842118
2021-09-09,SPY,0,0.0057793922949543235,0.976573412438816,99.08171960020185
2021-09-10,SPY,0,0.005762316612414077,0.9773397548561368,99.09396211419708
2021-09-13,SPY,0,0.005657934356528301,0.9778620999716232,100.12229981984014
2021-09-14,SPY,0,0.005560767716779939,0.9774833908325427,99.80121890110064
2021-09-15,SPY,0,0.005483889063925987,0.9776306849764915,99.55464175445066
2021-09-16,SPY,0,0.00539988589728219,0.9744012755559792,100.61249169234198
2021-09-17,SPY,0,0.005357810993917752,0.9745813210357327,101.41155672292824
2021-09-20,SPY,0,0.005293500880742151,0.9746543300633259,102.19694120610708
2021-09-21,SPY,0,0.005216417008472069,0.9746543300633259,102.19694120610708
